"CoreID","Mass","formula","presence"
"GHG_28_C",515.3961931,"C30H60O2S2",1
"GHG_28_C",516.4277857,"C30H63O1N1S2",1
"GHG_28_C",517.2816239,"C30H46O3S2",1
"GHG_28_C",517.3542137,"C32H54O1S2",1
"GHG_28_C",518.4069539,"C29H61O2N1S2",1
"GHG_28_C",519.297102,"C30H48O3S2",1
"GHG_28_C",519.360906,"C31H53O4P1",1
"GHG_28_C",519.3700305,"C32H56O1S2",1
"GHG_28_C",519.4005876,"C29H61O3S1P1",1
"GHG_28_C",520.3002734,"C31H43O2N3S1",1
"GHG_28_C",520.3365854,"C32H47O1N3S1",1
"GHG_28_C",521.312775,"C30H50O3S2",1
"GHG_28_C",521.3492034,"C31H54O2S2",1
"GHG_28_C",521.3856265,"C32H58O1S2",1
"GHG_28_C",522.3523907,"C32H49O1N3S1",1
"GHG_28_C",522.3808584,"C31H57O1N1S2",1
"GHG_28_C",523.2919788,"C29H48O4S2",1
"GHG_28_C",523.3107367,"C30H52O1S3",1
"GHG_28_C",524.368016,"C32H51O1N3S1",1
"GHG_28_C",525.3804578,"C31H58O2S2",1
"GHG_28_C",525.4093929,"C30H58O3N2S1",1
"GHG_28_C",525.4169103,"C32H62O1S2",1
"GHG_28_C",526.347295,"C31H49O2N3S1",1
"GHG_28_C",526.4121938,"C31H61O1N1S2",1
"GHG_28_C",527.30243,"C32H48O2S2",1
"GHG_28_C",527.3386104,"C33H52O1S2",1
"GHG_28_C",527.3597209,"C30H56O3S2",1
"GHG_28_C",527.3962326,"C31H60O2S2",1
"GHG_28_C",527.4325933,"C32H64O1S2",1
"GHG_28_C",529.31798,"C32H50O2S2",1
"GHG_28_C",529.3392125,"C29H54O4S2",1
"GHG_28_C",529.35434,"C33H54O1S2",1
"GHG_28_C",529.3753361,"C30H58O3S2",1
"GHG_28_C",531.2606565,"C30H44O4S2",1
"GHG_28_C",531.297008,"C22H50O8N2P2",1
"GHG_28_C",532.4227564,"C30H63O2N1S2",1
"GHG_28_C",533.2760701,"C21H48O9N2P2",1
"GHG_28_C",533.3491757,"C32H54O2S2",1
"GHG_28_C",533.385605,"C33H58O1S2",1
"GHG_28_C",534.3801588,"C31H53O6N1",1
"GHG_28_C",535.2922376,"C30H48O4S2",1
"GHG_28_C",535.364746,"C32H56O2S2",1
"GHG_28_C",536.3963771,"C32H59O1N1S2",1
"GHG_28_C",537.1775111,"C19H39O13S1P1",1
"GHG_28_C",537.3076753,"C30H50O4S2",1
"GHG_28_C",538.3758084,"C31H57O2N1S2",1
"GHG_28_C",539.3596668,"C31H56O3S2",1
"GHG_28_C",539.369352,"C31H57O3S1P1",1
"GHG_28_C",539.3962645,"C32H60O2S2",1
"GHG_28_C",539.4325359,"C33H64O1S2",1
"GHG_28_C",541.3177084,"C33H50O2S2",1
"GHG_28_C",541.4391662,"C32H63O4P1",1
"GHG_28_C",542.4149658,"C33H57O1N3S1",1
"GHG_28_C",543.3547775,"C30H56O4S2",1
"GHG_28_C",543.3700201,"C34H56O1S2",1
"GHG_28_C",545.3128992,"C32H50O3S2",1
"GHG_28_C",545.3492335,"C33H54O2S2",1
"GHG_28_C",545.3855245,"C34H58O1S2",1
"GHG_28_C",547.2920502,"C31H48O4S2",1
"GHG_28_C",547.3283632,"C32H52O3S2",1
"GHG_28_C",549.271499,"C30H46O5S2",1
"GHG_28_C",549.3442849,"C32H54O3S2",1
"GHG_28_C",549.3805025,"C33H58O2S2",1
"GHG_28_C",549.4169982,"C34H62O1S2",1
"GHG_28_C",550.4123075,"C33H61O1N1S2",1
"GHG_28_C",551.3596853,"C32H56O3S2",1
"GHG_28_C",551.3887608,"C31H56O4N2S1",1
"GHG_28_C",552.3916048,"C32H59O2N1S2",1
"GHG_28_C",553.4119329,"C33H62O2S2",1
"GHG_28_C",553.448336,"C34H66O1S2",1
"GHG_28_C",554.3784516,"C33H53O2N3S1",1
"GHG_28_C",555.3334717,"C34H52O2S2",1
"GHG_28_C",555.3547712,"C31H56O4S2",1
"GHG_28_C",555.3698406,"C35H56O1S2",1
"GHG_28_C",555.3909909,"C32H60O3S2",1
"GHG_28_C",555.4274616,"C33H64O2S2",1
"GHG_28_C",555.4639506,"C34H68O1S2",1
"GHG_28_C",557.3188672,"C26H54O8S2",1
"GHG_28_C",557.3490387,"C34H54O2S2",1
"GHG_28_C",557.399313,"C30H58O5N2S1",1
"GHG_28_C",557.4067725,"C32H62O3S2",1
"GHG_28_C",559.2920951,"C32H48O4S2",1
"GHG_28_C",559.4011819,"C35H60O1S2",1
"GHG_28_C",563.3960605,"C34H60O2S2",1
"GHG_28_C",563.4324589,"C35H64O1S2",1
"GHG_28_C",565.3389437,"C32H54O4S2",1
"GHG_28_C",565.4118038,"C34H62O2S2",1
"GHG_28_C",565.4482501,"C35H66O1S2",1
"GHG_28_C",566.4148615,"C35H57O1N3S1",1
"GHG_28_C",567.3548642,"C32H56O4S2",1
"GHG_28_C",567.3693098,"C35H52O6",1
"GHG_28_C",567.3910969,"C33H60O3S2",1
"GHG_28_C",567.4274034,"C34H64O2S2",1
"GHG_28_C",567.4637903,"C35H68O1S2",1
"GHG_28_C",569.349196,"C35H54O2S2",1
"GHG_28_C",569.3858024,"C36H58O1S2",1
"GHG_28_C",571.328635,"C34H52O3S2",1
"GHG_28_C",571.4012788,"C36H60O1S2",1
"GHG_28_C",571.4587017,"C34H68O2S2",1
"GHG_28_C",573.3440375,"C34H54O3S2",1
"GHG_28_C",573.3805568,"C35H58O2S2",1
"GHG_28_C",573.4169259,"C36H62O1S2",1
"GHG_28_C",574.3475706,"C24H54O10N3P1",1
"GHG_28_C",575.3235414,"C33H52O4S2",1
"GHG_28_C",575.3596581,"C34H56O3S2",1
"GHG_28_C",575.39617,"C35H60O2S2",1
"GHG_28_C",577.3381945,"C32H50O9",1
"GHG_28_C",577.3753913,"C34H58O3S2",1
"GHG_28_C",579.3546336,"C33H56O4S2",1
"GHG_28_C",583.4950262,"C36H72O1S2",1
"GHG_28_C",584.4254207,"C35H59O2N3S1",1
"GHG_28_C",585.4169594,"C37H62O1S2",1
"GHG_28_C",586.4698524,"C34H69O2N1S2",1
"GHG_28_C",587.3962716,"C36H60O2S2",1
"GHG_28_C",587.4326792,"C37H64O1S2",1
"GHG_28_C",589.338945,"C34H54O4S2",1
"GHG_28_C",590.4151139,"C37H57O1N3S1",1
"GHG_28_C",591.3912124,"C35H60O3S2",1
"GHG_28_C",591.4276016,"C36H64O2S2",1
"GHG_28_C",591.4775509,"C32H68O5N2S1",1
"GHG_28_C",593.4796558,"C37H70O1S2",1
"GHG_28_C",597.3438806,"C27H56O8N2P2",1
"GHG_28_C",599.3595079,"C36H56O3S2",1
"GHG_28_C",599.36566,"C29H60O8S2",1
"GHG_28_C",599.3958904,"C37H60O2S2",1
"GHG_28_C",600.4566752,"C36H63O2N3S1",1
"GHG_28_C",603.48712,"C33H69O5N2P1",1
"GHG_28_C",603.5721798,"C40H76O3",1
"GHG_28_C",605.4068692,"C36H62O3S2",1
"GHG_28_C",605.4429709,"C37H66O2S2",1
"GHG_28_C",605.479371,"C38H70O1S2",1
"GHG_28_C",610.5061065,"C37H73O1N1S2",1
"GHG_28_C",611.3594855,"C28H58O8N2P2",1
"GHG_28_C",611.4172633,"C35H64O4S2",1
"GHG_28_C",611.5264922,"C38H76O1S2",1
"GHG_28_C",612.4851945,"C36H71O2N1S2",1
"GHG_28_C",616.4305195,"C39H59O1N3S1",1
"GHG_28_C",617.3702363,"C36H58O4S2",1
"GHG_28_C",619.481947,"C33H69O6N2P1",1
"GHG_28_C",621.4015337,"C36H62O4S2",1
"GHG_28_C",621.4167302,"C31H64O6N2P2",1
"GHG_28_C",621.4380742,"C37H66O3S2",1
"GHG_28_C",621.4744777,"C38H70O2S2",1
"GHG_28_C",623.4174883,"C36H64O4S2",1
"GHG_28_C",623.4902836,"C38H72O2S2",1
"GHG_28_C",631.4514597,"C37H64O4N2S1",1
"GHG_28_C",633.438076,"C38H66O3S2",1
"GHG_28_C",633.4978634,"C34H71O6N2P1",1
"GHG_28_C",635.5263576,"C40H76O1S2",1
"GHG_28_C",636.4930711,"C40H67O1N3S1",1
"GHG_28_C",637.4330689,"C37H66O4S2",1
"GHG_28_C",640.5531868,"C39H79O1N1S2",1
"GHG_28_C",641.405901,"C38H58O8",1
"GHG_28_C",641.4429299,"C40H66O2S2",1
"GHG_28_C",641.5007932,"C38H74O3S2",1
"GHG_28_C",645.4957509,"C37H74O4S2",1
"GHG_28_C",647.4163047,"C37H60O9",1
"GHG_28_C",647.4892348,"C39H68O7",1
"GHG_28_C",650.3996326,"C38H57O4N3S1",1
"GHG_28_C",653.4065618,"C31H64O8N2P2",1
"GHG_28_C",655.4586604,"C41H68O2S2",1
"GHG_28_C",662.4726513,"C41H65O2N3S1",1
"GHG_28_C",663.4121497,"C38H64O5S2",1
"GHG_28_C",663.5215098,"C41H76O2S2",1
"GHG_28_C",666.5686983,"C41H81O1N1S2",1
"GHG_28_C",669.416894,"C44H62O1S2",1
"GHG_28_C",669.440553,"C37H66O8S1",1
"GHG_28_C",669.4956012,"C39H74O4S2",1
"GHG_28_C",673.468435,"C40H66O8",1
"GHG_28_C",675.4477117,"C39H64O9",1
"GHG_28_C",676.5651702,"C38H80O6N1P1",1
"GHG_28_C",681.4014255,"C32H64O9N2P2",1
"GHG_28_C",682.5349378,"C42H73O2N3S1",1
"GHG_28_C",683.5475301,"C41H80O3S2",1
"GHG_28_C",685.6285388,"C41H86O3N2S1",1
"GHG_28_C",689.5754052,"C42H79O3N2P1",1
"GHG_28_C",699.521454,"C44H76O2S2",1
"GHG_28_C",699.6442172,"C42H88O3N2S1",1
"GHG_28_C",703.552025,"C43H76O7",1
"GHG_28_C",705.5703504,"C42H79O4N2P1",1
"GHG_28_C",706.5714935,"C45H77O1N3S1",1
"GHG_28_C",707.5862423,"C42H81O4N2P1",1
"GHG_28_C",709.5632736,"C43H82O3S2",1
"GHG_28_C",709.5997217,"C44H86O2S2",1
"GHG_28_C",709.6359223,"C45H90O1S2",1
"GHG_28_C",715.4821015,"C41H69O6N2P1",1
"GHG_28_C",717.5673913,"C44H78O7",1
"GHG_28_C",719.5496202,"C42H77O5N2P1",1
"GHG_28_C",719.6154411,"C40H84O8N2",1
"GHG_28_C",720.6623835,"C44H87O4N3",1
"GHG_28_C",722.6028779,"C46H81O1N3S1",1
"GHG_28_C",723.717036,"C46H96O1N2S1",1
"GHG_28_C",727.4459985,"C39H68O10S1",1
"GHG_28_C",727.554763,"C44H77O4N2P1",1
"GHG_28_C",727.6398616,"C51H84O2",1
"GHG_28_C",727.6757947,"C44H92O3N2S1",1
"GHG_28_C",733.6632175,"C47H91O3P1",1
"GHG_28_C",735.6517654,"C47H92O1S2",1
"GHG_28_C",736.6573126,"C44H87O5N3",1
"GHG_28_C",736.6935131,"C45H91O4N3",1
"GHG_28_C",737.5945688,"C45H86O3S2",1
"GHG_28_C",737.6675534,"C47H94O1S2",1
"GHG_28_C",739.6831346,"C47H96O1S2",1
"GHG_28_C",743.5865452,"C43H84O7S1",1
"GHG_28_C",745.5652288,"C44H79O5N2P1",1
"GHG_28_C",745.6381801,"C46H87O3N2P1",1
"GHG_28_C",747.5815488,"C42H84O8S1",1
"GHG_28_C",747.6175293,"C45H85O4N2P1",1
"GHG_28_C",749.5968968,"C42H86O8S1",1
"GHG_28_C",749.6330406,"C45H87O4N2P1",1
"GHG_28_C",750.597593,"C47H81O2N3S1",1
"GHG_28_C",753.5685135,"C48H82O2S2",1
"GHG_28_C",753.6258573,"C46H90O3S2",1
"GHG_28_C",754.7040592,"C45H93O5N3",1
"GHG_28_C",755.5472368,"C38H82O8N2P2",1
"GHG_28_C",755.5838255,"C48H84O2S2",1
"GHG_28_C",755.6204936,"C49H88O1S2",1
"GHG_28_C",755.6414293,"C46H92O3S2",1
"GHG_28_C",755.677767,"C47H96O2S2",1
"GHG_28_C",755.7052807,"C47H97O4P1",1
"GHG_28_C",756.6835834,"C44H91O6N3",1
"GHG_28_C",759.6177411,"C44H88O7S1",1
"GHG_28_C",759.653961,"C45H92O6S1",1
"GHG_28_C",761.5968767,"C43H86O8S1",1
"GHG_28_C",761.6332343,"C44H90O7S1",1
"GHG_28_C",765.6045934,"C50H86O1S2",1
"GHG_28_C",767.6438376,"C45H89O5N2P1",1
"GHG_28_C",769.6207053,"C46H90O4S2",1
"GHG_28_C",769.6592581,"C45H91O5N2P1",1
"GHG_28_C",769.7226005,"C47H98O3N2S1",1
"GHG_28_C",771.578683,"C48H84O3S2",1
"GHG_28_C",771.6152486,"C49H88O2S2",1
"GHG_28_C",771.6509761,"C49H88O6",1
"GHG_28_C",771.701692,"C46H96O4N2S1",1
"GHG_28_C",772.6936838,"C48H91O4N3",1
"GHG_28_C",773.5966967,"C46H83O5N2P1",1
"GHG_28_C",773.6329749,"C47H87O4N2P1",1
"GHG_28_C",773.6696954,"C46H94O6S1",1
"GHG_28_C",775.5757465,"C45H81O6N2P1",1
"GHG_28_C",775.6127013,"C44H88O8S1",1
"GHG_28_C",775.6486201,"C47H89O4N2P1",1
"GHG_28_C",775.7006838,"C50H96O3S1",1
"GHG_28_C",776.6173803,"C43H88O8N1P1",1
"GHG_28_C",777.588758,"C46H82O9",1
"GHG_28_C",777.6247803,"C47H86O8",1
"GHG_28_C",777.6622589,"C49H94O2S2",1
"GHG_28_C",777.698847,"C50H98O1S2",1
"GHG_28_C",779.6076738,"C43H88O9S1",1
"GHG_28_C",779.6229904,"C47H88O6S1",1
"GHG_28_C",779.6437802,"C46H89O5N2P1",1
"GHG_28_C",781.599176,"C41H88O7N2P2",1
"GHG_28_C",781.6207073,"C47H90O4S2",1
"GHG_28_C",781.6362305,"C51H90O1S2",1
"GHG_28_C",784.618453,"C51H83O1N3S1",1
"GHG_28_C",784.7122715,"C50H95O1N3S1",1
"GHG_28_C",785.596666,"C47H83O5N2P1",1
"GHG_28_C",785.6331971,"C48H87O4N2P1",1
"GHG_28_C",785.6695701,"C47H94O6S1",1
"GHG_28_C",786.709519,"C49H93O4N3",1
"GHG_28_C",787.6104015,"C49H88O3S2",1
"GHG_28_C",787.6465159,"C50H92O2S2",1
"GHG_28_C",787.683167,"C51H96O1S2",1
"GHG_28_C",789.6643172,"C48H91O4N2P1",1
"GHG_28_C",791.6051688,"C48H88O4S2",1
"GHG_28_C",791.619621,"C51H84O6",1
"GHG_28_C",791.6413659,"C49H92O3S2",1
"GHG_28_C",793.6384602,"C48H90O6S1",1
"GHG_28_C",793.6957373,"C48H95O4N2P1",1
"GHG_28_C",793.7322456,"C49H99O3N2P1",1
"GHG_28_C",795.6148632,"C42H90O7N2P2",1
"GHG_28_C",795.636545,"C48H92O4S2",1
"GHG_28_C",795.6728729,"C49H96O3S2",1
"GHG_28_C",795.7092059,"C50H100O2S2",1
"GHG_28_C",795.7454566,"C51H104O1S2",1
"GHG_28_C",796.6420492,"C45H87O8N3",1
"GHG_28_C",796.7146201,"C47H95O6N3",1
"GHG_28_C",797.6334563,"C47H90O7S1",1
"GHG_28_C",799.5724877,"C40H84O11N2S1",1
"GHG_28_C",799.6099957,"C50H88O3S2",1
"GHG_28_C",800.7248535,"C50H95O4N3",1
"GHG_28_C",803.6772682,"C50H92O7",1
"GHG_28_C",803.731913,"C52H100O3S1",1
"GHG_28_C",805.6252085,"C54H82O3N2",1
"GHG_28_C",805.6595443,"C46H94O8S1",1
"GHG_28_C",807.6512206,"C52H88O6",1
"GHG_28_C",808.7122845,"C52H95O1N3S1",1
"GHG_28_C",809.6542998,"C47H91O6N2P1",1
"GHG_28_C",809.727109,"C49H99O4N2P1",1
"GHG_28_C",810.6951838,"C48H97O2N3S2",1
"GHG_28_C",810.7314944,"C49H101O1N3S2",1
"GHG_28_C",811.7062825,"C48H97O5N2P1",1
"GHG_28_C",812.7434674,"C52H99O1N3S1",1
"GHG_28_C",813.5885481,"C49H82O9",1
"GHG_28_C",813.6827113,"C48H94O9",1
"GHG_28_C",813.7342373,"C53H98O5",1
"GHG_28_C",814.7261285,"C48H101O2N3S2",1
"GHG_28_C",814.740758,"C51H97O4N3",1
"GHG_28_C",816.7561263,"C51H99O4N3",1
"GHG_28_C",817.6937069,"C52H98O2S2",1
"GHG_28_C",817.8018192,"C54H106O4",1
"GHG_28_C",820.6784933,"C48H91O7N3",1
"GHG_28_C",823.6092183,"C51H84O8",1
"GHG_28_C",823.6458922,"C52H88O7",1
"GHG_28_C",823.6674874,"C50H96O4S2",1
"GHG_28_C",823.6827935,"C54H96O1S2",1
"GHG_28_C",823.7039764,"C51H100O3S2",1
"GHG_28_C",823.740404,"C52H104O2S2",1
"GHG_28_C",823.7549982,"C55H100O4",1
"GHG_28_C",823.7767514,"C53H108O1S2",1
"GHG_28_C",824.7434006,"C53H99O1N3S1",1
"GHG_28_C",827.6811978,"C50H100O2S3",1
"GHG_28_C",828.7199749,"C51H95O5N3",1
"GHG_28_C",829.6205334,"C51H90O4S2",1
"GHG_28_C",829.657253,"C52H94O3S2",1
"GHG_28_C",829.7298609,"C54H102O1S2",1
"GHG_28_C",829.7655982,"C54H102O5",1
"GHG_28_C",830.6600927,"C53H89O2N3S1",1
"GHG_28_C",830.6964513,"C54H93O1N3S1",1
"GHG_28_C",831.600108,"C50H88O5S2",1
"GHG_28_C",831.636492,"C51H92O4S2",1
"GHG_28_C",831.6721553,"C51H92O8",1
"GHG_28_C",831.7094411,"C53H100O2S2",1
"GHG_28_C",831.7455866,"C54H104O1S2",1
"GHG_28_C",833.6554938,"C48H98O4S3",1
"GHG_28_C",836.7434017,"C54H99O1N3S1",1
"GHG_28_C",837.6256813,"C53H90O3S2",1
"GHG_28_C",837.6617593,"C45H96O7N2P2",1
"GHG_28_C",837.6827556,"C50H94O9",1
"GHG_28_C",837.697812,"C54H94O6",1
"GHG_28_C",837.7341425,"C55H98O5",1
"GHG_28_C",837.7918643,"C53H106O6",1
"GHG_28_C",838.7226299,"C53H97O2N3S1",1
"GHG_28_C",838.7592724,"C54H101O1N3S1",1
"GHG_28_C",839.7161818,"C53H97O3N2P1",1
"GHG_28_C",839.7374307,"C50H101O5N2P1",1
"GHG_28_C",839.753073,"C52H104O5S1",1
"GHG_28_C",840.7577058,"C51H104O5N1P1",1
"GHG_28_C",841.7206177,"C54H99O4P1",1
"GHG_28_C",842.7372063,"C50H102O6N1P1",1
"GHG_28_C",843.6383071,"C50H89O6N2P1",1
"GHG_28_C",843.7112263,"C52H97O4N2P1",1
"GHG_28_C",845.6510851,"C51H90O9",1
"GHG_28_C",845.6876737,"C52H94O8",1
"GHG_28_C",845.7239779,"C53H98O7",1
"GHG_28_C",847.7404712,"C54H104O2S2",1
"GHG_28_C",847.7770333,"C55H108O1S2",1
"GHG_28_C",848.7823692,"C52H103O5N3",1
"GHG_28_C",852.7419533,"C51H103O2N3S2",1
"GHG_28_C",852.7781946,"C52H107O1N3S2",1
"GHG_28_C",853.6927525,"C54H94O7",1
"GHG_28_C",853.714916,"C52H102O4S2",1
"GHG_28_C",853.8148453,"C54H111O4P1",1
"GHG_28_C",855.5993237,"C51H84O10",1
"GHG_28_C",855.635397,"C52H88O9",1
"GHG_28_C",855.6720407,"C53H92O8",1
"GHG_28_C",855.7082708,"C54H96O7",1
"GHG_28_C",855.7296779,"C51H100O9",1
"GHG_28_C",855.7445939,"C55H100O6",1
"GHG_28_C",856.7122807,"C56H95O1N3S1",1
"GHG_28_C",859.6711129,"C50H100O4S3",1
"GHG_28_C",859.707721,"C51H104O3S3",1
"GHG_28_C",861.6880485,"C58H90O3N2",1
"GHG_28_C",863.6836358,"C49H100O7S2",1
"GHG_28_C",863.7045421,"C48H101O6N2S1P1",1
"GHG_28_C",863.7194974,"C49H100O11",1
"GHG_28_C",865.7896762,"C53H107O4N2P1",1
"GHG_28_C",866.7907397,"C56H105O1N3S1",1
"GHG_28_C",867.598407,"C44H88O12N2S1",1
"GHG_28_C",867.6354407,"C53H88O9",1
"GHG_28_C",867.6717461,"C54H92O8",1
"GHG_28_C",867.6938754,"C52H100O5S2",1
"GHG_28_C",867.7081559,"C55H96O7",1
"GHG_28_C",867.7447584,"C56H100O6",1
"GHG_28_C",867.7659415,"C53H104O8",1
"GHG_28_C",867.7809689,"C57H104O5",1
"GHG_28_C",867.8020327,"C54H108O7",1
"GHG_28_C",869.6148303,"C52H86O10",1
"GHG_28_C",869.6875179,"C54H94O8",1
"GHG_28_C",869.745851,"C53H106O4S2",1
"GHG_28_C",869.7601998,"C56H102O6",1
"GHG_28_C",869.7814521,"C53H106O8",1
"GHG_28_C",871.6668725,"C53H92O9",1
"GHG_28_C",871.73954,"C55H100O7",1
"GHG_28_C",871.7607958,"C52H104O9",1
"GHG_28_C",871.7758926,"C56H104O6",1
"GHG_28_C",871.812514,"C57H108O5",1
"GHG_28_C",872.7434169,"C57H99O1N3S1",1
"GHG_28_C",873.7562407,"C56H106O2S2",1
"GHG_28_C",873.792774,"C57H110O1S2",1
"GHG_28_C",874.7631726,"C51H106O7N1P1",1
"GHG_28_C",877.662242,"C48H94O13",1
"GHG_28_C",877.7202284,"C49H103O6N2S1P1",1
"GHG_28_C",879.6417445,"C50H93O6N2S1P1",1
"GHG_28_C",879.6778707,"C48H96O13",1
"GHG_28_C",879.7142481,"C49H100O12",1
"GHG_28_C",881.6577241,"C48H98O9S2",1
"GHG_28_C",881.6933543,"C48H98O13",1
"GHG_28_C",882.6615929,"C57H89O6N1",1
"GHG_28_C",882.6973378,"C50H97O7N3S1",1
"GHG_28_C",883.709707,"C51H101O5N2S1P1",1
"GHG_28_C",883.7680319,"C57H105O4P1",1
"GHG_28_C",886.8000105,"C53H110O6N1P1",1
"GHG_28_C",887.6653076,"C50H96O10S1",1
"GHG_28_C",887.7023555,"C52H104O4S3",1
"GHG_28_C",887.7379877,"C52H104O8S1",1
"GHG_28_C",889.677236,"C53H94O10",1
"GHG_28_C",889.7500812,"C55H102O8",1
"GHG_28_C",889.786557,"C56H106O7",1
"GHG_28_C",889.8230373,"C57H110O6",1
"GHG_28_C",889.859106,"C58H114O5",1
"GHG_28_C",891.6575397,"C53H96O6S2",1
"GHG_28_C",891.6928515,"C53H96O10",1
"GHG_28_C",891.7294023,"C54H100O9",1
"GHG_28_C",891.8020138,"C56H108O7",1
"GHG_28_C",891.8384207,"C57H112O6",1
"GHG_28_C",891.8747838,"C58H116O5",1
"GHG_28_C",893.542178,"C52H78O12",1
"GHG_28_C",893.6511169,"C55H90O9",1
"GHG_28_C",893.687719,"C56H94O8",1
"GHG_28_C",893.7233235,"C49H102O9N2S1",1
"GHG_28_C",893.760378,"C58H102O6",1
"GHG_28_C",893.8176375,"C56H110O7",1
"GHG_28_C",893.8540499,"C57H114O6",1
"GHG_28_C",894.7491555,"C56H101O3N3S1",1
"GHG_28_C",895.6672198,"C55H92O9",1
"GHG_28_C",895.7041764,"C57H100O3S2",1
"GHG_28_C",895.7252302,"C54H104O5S2",1
"GHG_28_C",895.7757904,"C58H104O6",1
"GHG_28_C",896.7744703,"C54H107O6N1S1",1
"GHG_28_C",898.725389,"C54H97O7N3",1
"GHG_28_C",898.7541158,"C53H105O7N1S1",1
"GHG_28_C",899.7012809,"C52H100O9S1",1
"GHG_28_C",899.7373461,"C55H101O5N2P1",1
"GHG_28_C",899.7739203,"C56H105O4N2P1",1
"GHG_29_C",255.2329247,"C16H32O2",1
"GHG_29_C",257.2121929,"C15H30O3",1
"GHG_29_C",269.1394419,"C14H22O5",1
"GHG_29_C",269.212188,"C16H30O3",1
"GHG_29_C",271.1914567,"C15H28O4",1
"GHG_29_C",271.2278476,"C16H32O3",1
"GHG_29_C",283.2278852,"C17H32O3",1
"GHG_29_C",283.2642271,"C18H36O2",1
"GHG_29_C",285.2070928,"C16H30O4",1
"GHG_29_C",285.2434968,"C17H34O3",1
"GHG_29_C",287.2227903,"C16H32O4",1
"GHG_29_C",293.1758208,"C17H26O4",1
"GHG_29_C",295.2278242,"C18H32O3",1
"GHG_29_C",297.152986,"C16H26O3S1",1
"GHG_29_C",297.2071719,"C17H30O4",1
"GHG_29_C",297.2435341,"C18H34O3",1
"GHG_29_C",297.2799208,"C19H38O2",1
"GHG_29_C",299.1864178,"C16H28O5",1
"GHG_29_C",299.222819,"C17H32O4",1
"GHG_29_C",299.2592017,"C18H36O3",1
"GHG_29_C",301.2384346,"C17H34O4",1
"GHG_29_C",309.2071608,"C18H30O4",1
"GHG_29_C",309.2799485,"C20H38O2",1
"GHG_29_C",311.1686928,"C17H28O3S1",1
"GHG_29_C",311.1863905,"C17H28O5",1
"GHG_29_C",311.2228263,"C18H32O4",1
"GHG_29_C",311.2592288,"C19H36O3",1
"GHG_29_C",311.2955555,"C20H40O2",1
"GHG_29_C",313.2020579,"C17H30O5",1
"GHG_29_C",313.2384604,"C18H34O4",1
"GHG_29_C",313.2748697,"C19H38O3",1
"GHG_29_C",315.2176992,"C17H32O5",1
"GHG_29_C",315.2541306,"C18H36O4",1
"GHG_29_C",321.2071454,"C19H30O4",1
"GHG_29_C",323.1864151,"C18H28O5",1
"GHG_29_C",323.2228231,"C19H32O4",1
"GHG_29_C",323.2592386,"C20H36O3",1
"GHG_29_C",323.2956079,"C21H40O2",1
"GHG_29_C",325.1656985,"C17H26O6",1
"GHG_29_C",325.1843128,"C18H30O3S1",1
"GHG_29_C",325.2020801,"C18H30O5",1
"GHG_29_C",325.2384539,"C19H34O4",1
"GHG_29_C",325.27489,"C20H38O3",1
"GHG_29_C",325.3112736,"C21H42O2",1
"GHG_29_C",327.1813354,"C17H28O6",1
"GHG_29_C",327.2177927,"C18H32O5",1
"GHG_29_C",327.2541126,"C19H36O4",1
"GHG_29_C",329.233381,"C18H34O5",1
"GHG_29_C",329.2698167,"C19H38O4",1
"GHG_29_C",331.0823531,"C17H16O7",1
"GHG_29_C",331.2490916,"C18H36O5",1
"GHG_29_C",333.3163591,"C23H42O1",1
"GHG_29_C",337.1809977,"C22H26O3",1
"GHG_29_C",337.238506,"C20H34O4",1
"GHG_29_C",337.3113007,"C22H42O2",1
"GHG_29_C",337.3475774,"C23H46O1",1
"GHG_29_C",339.1813864,"C18H28O6",1
"GHG_29_C",339.1999861,"C19H32O3S1",1
"GHG_29_C",339.2905037,"C21H40O3",1
"GHG_29_C",341.1970439,"C18H30O6",1
"GHG_29_C",341.3061233,"C21H42O3",1
"GHG_29_C",343.2126993,"C18H32O6",1
"GHG_29_C",343.2490741,"C19H36O5",1
"GHG_29_C",343.2853978,"C20H40O4",1
"GHG_29_C",345.0616464,"C17H14O8",1
"GHG_29_C",345.2283212,"C18H34O6",1
"GHG_29_C",347.2591882,"C22H36O3",1
"GHG_29_C",348.275641,"C18H39O5N1",1
"GHG_29_C",349.2384477,"C21H34O4",1
"GHG_29_C",351.2541388,"C21H36O4",1
"GHG_29_C",351.3269529,"C23H44O2",1
"GHG_29_C",353.0822226,"C16H22O1N2S3",1
"GHG_29_C",353.2333139,"C20H34O5",1
"GHG_29_C",353.2698249,"C21H38O4",1
"GHG_29_C",353.3061586,"C22H42O3",1
"GHG_29_C",353.3425361,"C23H46O2",1
"GHG_29_C",355.2490286,"C20H36O5",1
"GHG_29_C",355.2854604,"C21H40O4",1
"GHG_29_C",357.3011039,"C21H42O4",1
"GHG_29_C",359.2074673,"C18H32O7",1
"GHG_29_C",359.244005,"C19H36O6",1
"GHG_29_C",359.2802738,"C20H40O5",1
"GHG_29_C",362.2912659,"C19H41O5N1",1
"GHG_29_C",363.2541122,"C22H36O4",1
"GHG_29_C",365.1969522,"C20H30O6",1
"GHG_29_C",365.2334182,"C21H34O5",1
"GHG_29_C",365.2697872,"C22H38O4",1
"GHG_29_C",365.3425561,"C24H46O2",1
