"V1","V2"
5.29,419
5.3,446
5.31,445
5.32,432
5.33,436
5.34,462
5.35,463
5.36,407
5.37,445
5.38,404
5.39,447
5.4,443
5.41,393
5.42,426
5.43,442
5.44,432
5.45,464
5.46,438
5.47,445
5.48,465
5.49,442
5.5,473
5.51,430
5.52,448
5.53,439
5.54,481
5.55,473
5.56,424
5.57,458
5.58,459
5.59,417
5.6,447
5.61,477
5.62,466
5.63,457
5.64,445
5.65,459
5.66,449
5.67,469
5.68,489
5.69,447
5.7,470
5.71,499
5.72,479
5.73,450
5.74,460
5.75,466
5.76,426
5.77,476
5.78,465
5.79,438
5.8,455
5.81,498
5.82,480
5.83,525
5.84,479
5.85,505
5.86,485
5.87,473
5.88,478
5.89,459
5.9,466
5.91,470
5.92,491
5.93,479
5.94,481
5.95,484
5.96,497
5.97,482
5.98,517
5.99,449
6,519
6.01,487
6.02,499
6.03,475
6.04,540
6.05,548
6.06,519
6.07,519
6.08,501
6.09,501
6.1,522
6.11,507
6.12,527
6.13,524
6.14,506
6.15,519
6.16,551
6.17,555
6.18,570
6.19,546
6.2,546
6.21,569
6.22,566
6.23,591
6.24,634
6.25,637
6.26,645
6.27,661
6.28,611
6.29,629
6.3,608
6.31,613
6.32,569
6.33,554
6.34,537
6.35,534
6.36,525
6.37,499
6.38,556
6.39,577
6.4,520
6.41,545
6.42,558
6.43,516
6.44,540
6.45,560
6.46,551
6.47,572
6.48,558
6.49,548
6.5,531
6.51,582
6.52,540
6.53,523
6.54,590
6.55,530
6.56,519
6.57,520
6.58,580
6.59,516
6.6,555
6.61,596
6.62,540
6.63,586
6.64,547
6.65,602
6.66,518
6.67,540
6.68,563
6.69,579
6.7,551
6.71,554
6.72,518
6.73,505
6.74,555
6.75,593
6.76,544
6.77,577
6.78,520
6.79,550
6.8,522
6.81,506
6.82,526
6.83,541
6.84,569
6.85,563
6.86,555
6.87,551
6.88,553
6.89,539
6.9,545
6.91,577
6.92,528
6.93,543
6.94,560
6.95,573
6.96,529
6.97,596
6.98,572
6.99,556
7,598
7.01,567
7.02,574
7.03,589
7.04,591
7.05,563
7.06,567
7.07,547
7.08,546
7.09,544
7.1,559
7.11,578
7.12,579
7.13,557
7.14,598
7.15,592
7.16,599
7.17,595
7.18,583
7.19,568
7.2,559
7.21,585
7.22,550
7.23,612
7.24,579
7.25,587
7.26,583
7.27,607
7.28,536
7.29,582
7.3,538
7.31,566
7.32,570
7.33,579
7.34,629
7.35,614
7.36,603
7.37,591
7.38,595
7.39,604
7.4,600
7.41,545
7.42,577
7.43,602
7.44,604
7.45,603
7.46,583
7.47,579
7.48,607
7.49,568
7.5,582
7.51,591
7.52,573
7.53,551
7.54,562
7.55,587
7.56,592
7.57,577
7.58,546
7.59,572
7.6,613
7.61,590
7.62,577
7.63,580
7.64,535
7.65,573
7.66,617
7.67,605
7.68,569
7.69,554
7.7,570
7.71,614
7.72,601
7.73,586
7.74,562
7.75,590
7.76,578
7.77,602
7.78,591
7.79,604
7.8,607
7.81,573
7.82,601
7.83,585
7.84,611
7.85,591
7.86,605
7.87,606
7.88,617
7.89,621
7.9,637
7.91,619
7.92,634
7.93,573
7.94,629
7.95,619
7.96,557
7.97,596
7.98,633
7.99,624
8,631
8.01,642
8.02,601
8.03,624
8.04,657
8.05,591
8.06,597
8.07,602
8.08,557
8.09,597
8.1,592
8.11,620
8.12,638
8.13,626
8.14,620
8.15,627
8.16,603
8.17,593
8.18,588
8.19,589
8.2,618
8.21,605
8.22,621
8.23,630
8.24,616
8.25,650
8.26,630
8.27,651
8.28,647
8.29,603
8.3,606
8.31,594
8.32,639
8.33,645
8.34,655
8.35,622
8.36,673
8.37,613
8.38,590
8.39,662
8.4,637
8.41,624
8.42,631
8.43,632
8.44,635
8.45,648
8.46,643
8.47,617
8.48,637
8.49,632
8.5,684
8.51,602
8.52,645
8.53,651
8.54,645
8.55,638
8.56,620
8.57,680
8.58,672
8.59,671
8.6,671
8.61,621
8.62,664
8.63,639
8.64,697
8.65,690
8.66,692
8.67,656
8.68,735
8.69,671
8.7,735
8.71,684
8.72,677
8.73,682
8.74,704
8.75,689
8.76,785
8.77,699
8.78,762
8.79,776
8.8,794
8.81,868
8.82,895
8.83,961
8.84,1001
8.85,1035
8.86,1141
8.87,1263
8.88,1345
8.89,1407
8.9,1484
8.91,1440
8.92,1249
8.93,1159
8.94,1028
8.95,926
8.96,868
8.97,807
8.98,735
8.99,735
9,716
9.01,691
9.02,686
9.03,681
9.04,690
9.05,670
9.06,677
9.07,688
9.08,716
9.09,669
9.1,677
9.11,651
9.12,645
9.13,657
9.14,668
9.15,651
9.16,669
9.17,657
9.18,656
9.19,642
9.2,654
9.21,667
9.22,621
9.23,640
9.24,645
9.25,648
9.26,658
9.27,658
9.28,605
9.29,614
9.3,678
9.31,650
9.32,617
9.33,659
9.34,635
9.35,665
9.36,664
9.37,677
9.38,641
9.39,676
9.4,647
9.41,657
9.42,632
9.43,649
9.44,655
9.45,637
9.46,673
9.47,643
9.48,669
9.49,665
9.5,637
9.51,664
9.52,651
9.53,620
9.54,660
9.55,666
9.56,670
9.57,673
9.58,600
9.59,627
9.6,653
9.61,632
9.62,635
9.63,613
9.64,588
9.65,603
9.66,629
9.67,642
9.68,651
9.69,642
9.7,661
9.71,646
9.72,591
9.73,655
9.74,677
9.75,623
9.76,672
9.77,652
9.78,633
9.79,651
9.8,670
9.81,666
9.82,669
9.83,678
9.84,655
9.85,677
9.86,667
9.87,659
9.88,625
9.89,679
9.9,614
9.91,645
9.92,611
9.93,637
9.94,696
9.95,687
9.96,617
9.97,631
9.98,645
9.99,579
10,642
10.01,663
10.02,601
10.03,622
10.04,661
10.05,699
10.06,677
10.07,611
10.08,663
10.09,603
10.1,667
10.11,640
10.12,656
10.13,656
10.14,629
10.15,638
10.16,632
10.17,666
10.18,622
10.19,664
10.2,660
10.21,667
10.22,679
10.23,648
10.24,632
10.25,673
10.26,624
10.27,686
10.28,659
10.29,689
10.3,639
10.31,649
10.32,661
10.33,646
10.34,636
10.35,661
10.36,651
10.37,633
10.38,634
10.39,660
10.4,652
10.41,642
10.42,678
10.43,680
10.44,681
10.45,687
10.46,687
10.47,743
10.48,725
10.49,781
10.5,809
10.51,804
10.52,751
10.53,746
10.54,685
10.55,693
10.56,708
10.57,678
10.58,654
10.59,715
10.6,663
10.61,668
10.62,663
10.63,685
10.64,655
10.65,613
10.66,680
10.67,626
10.68,667
10.69,673
10.7,729
10.71,653
10.72,641
10.73,669
10.74,641
10.75,647
10.76,657
10.77,652
10.78,615
10.79,696
10.8,624
10.81,649
10.82,629
10.83,646
10.84,644
10.85,618
10.86,632
10.87,667
10.88,648
10.89,676
10.9,664
10.91,628
10.92,632
10.93,655
10.94,646
10.95,650
10.96,686
10.97,619
10.98,663
10.99,676
11,644
11.01,632
11.02,641
11.03,676
11.04,645
11.05,663
11.06,660
11.07,650
11.08,655
11.09,663
11.1,679
11.11,674
11.12,662
11.13,640
11.14,613
11.15,631
11.16,656
11.17,632
11.18,656
11.19,672
11.2,616
11.21,632
11.22,643
11.23,697
11.24,651
11.25,662
11.26,645
11.27,641
11.28,688
11.29,664
11.3,642
11.31,673
11.32,669
11.33,620
11.34,639
11.35,647
11.36,639
11.37,614
11.38,658
11.39,664
11.4,687
11.41,624
11.42,642
11.43,656
11.44,658
11.45,651
11.46,658
11.47,605
11.48,665
11.49,677
11.5,633
11.51,645
11.52,606
11.53,640
11.54,618
11.55,643
11.56,675
11.57,697
11.58,685
11.59,628
11.6,666
11.61,666
11.62,627
11.63,678
11.64,663
11.65,662
11.66,649
11.67,632
11.68,663
11.69,675
11.7,649
11.71,625
11.72,635
11.73,640
11.74,639
11.75,578
11.76,669
11.77,642
11.78,659
11.79,675
11.8,666
11.81,667
11.82,643
11.83,653
11.84,664
11.85,636
11.86,633
11.87,673
11.88,650
11.89,675
11.9,611
11.91,641
11.92,625
11.93,629
11.94,672
11.95,644
11.96,687
11.97,697
11.98,649
11.99,635
12,632
12.01,631
12.02,636
12.03,641
12.04,707
12.05,675
12.06,674
12.07,674
12.08,648
12.09,662
12.1,639
12.11,658
12.12,696
12.13,672
12.14,641
12.15,666
12.16,685
12.17,658
12.18,692
12.19,686
12.2,661
12.21,625
12.22,675
12.23,696
12.24,661
12.25,709
12.26,672
12.27,691
12.28,672
12.29,752
12.3,722
12.31,711
12.32,692
12.33,750
12.34,731
12.35,775
12.36,815
12.37,830
12.38,816
12.39,802
12.4,819
12.41,821
12.42,839
12.43,863
12.44,839
12.45,827
12.46,840
12.47,842
12.48,824
12.49,925
12.5,945
12.51,1001
12.52,1024
12.53,1080
12.54,1179
12.55,1138
12.56,1093
12.57,1066
12.58,948
12.59,943
12.6,870
12.61,828
12.62,730
12.63,727
12.64,733
12.65,738
12.66,698
12.67,689
12.68,706
12.69,708
12.7,647
12.71,664
12.72,642
12.73,657
12.74,676
12.75,657
12.76,668
12.77,685
12.78,642
12.79,657
12.8,652
12.81,692
12.82,653
12.83,660
12.84,674
12.85,677
12.86,656
12.87,644
12.88,616
12.89,688
12.9,667
12.91,660
12.92,649
12.93,637
12.94,613
12.95,620
12.96,606
12.97,631
12.98,700
12.99,684
13,680
13.01,646
13.02,624
13.03,655
13.04,610
13.05,647
13.06,596
13.07,619
13.08,648
13.09,652
13.1,677
13.11,702
13.12,642
13.13,668
13.14,691
13.15,658
13.16,619
13.17,629
13.18,668
13.19,648
13.2,658
13.21,669
13.22,643
13.23,661
13.24,655
13.25,630
13.26,655
13.27,696
13.28,659
13.29,644
13.3,656
13.31,661
13.32,649
13.33,695
13.34,675
13.35,651
13.36,660
13.37,705
13.38,674
13.39,674
13.4,650
13.41,662
13.42,641
13.43,668
13.44,690
13.45,646
13.46,662
13.47,647
13.48,713
13.49,667
13.5,648
13.51,597
13.52,665
13.53,656
13.54,635
13.55,661
13.56,622
13.57,611
13.58,629
13.59,648
13.6,651
13.61,656
13.62,680
13.63,650
13.64,669
13.65,667
13.66,620
13.67,635
13.68,627
13.69,667
13.7,691
13.71,672
13.72,721
13.73,670
13.74,655
13.75,636
13.76,642
13.77,696
13.78,716
13.79,689
13.8,668
13.81,650
13.82,684
13.83,691
13.84,660
13.85,701
13.86,744
13.87,786
13.88,754
13.89,784
13.9,796
13.91,786
13.92,745
13.93,709
13.94,751
13.95,677
13.96,694
13.97,703
13.98,736
13.99,635
14,653
14.01,692
14.02,681
14.03,682
14.04,633
14.05,680
14.06,676
14.07,674
14.08,657
14.09,680
14.1,710
14.11,680
14.12,702
14.13,673
14.14,685
14.15,639
14.16,642
14.17,650
14.18,681
14.19,714
14.2,691
14.21,664
14.22,713
14.23,660
14.24,687
14.25,637
14.26,672
14.27,654
14.28,639
14.29,602
14.3,640
14.31,644
14.32,639
14.33,644
14.34,661
14.35,608
14.36,603
14.37,637
14.38,665
14.39,622
14.4,667
14.41,659
14.42,645
14.43,637
14.44,647
14.45,637
14.46,637
14.47,643
14.48,633
14.49,703
14.5,632
14.51,654
14.52,664
14.53,638
14.54,641
14.55,638
14.56,658
14.57,647
14.58,660
14.59,677
14.6,656
14.61,644
14.62,650
14.63,654
14.64,660
14.65,665
14.66,692
14.67,652
14.68,648
14.69,666
14.7,672
14.71,626
14.72,655
14.73,631
14.74,682
14.75,659
14.76,672
14.77,644
14.78,656
14.79,658
14.8,682
14.81,674
14.82,683
14.83,653
14.84,660
14.85,694
14.86,664
14.87,694
14.88,667
14.89,632
14.9,641
14.91,669
14.92,692
14.93,665
14.94,666
14.95,630
14.96,691
14.97,673
14.98,632
14.99,674
15,712
15.01,717
15.02,724
15.03,708
15.04,696
15.05,690
15.06,708
15.07,673
15.08,688
15.09,658
15.1,692
15.11,645
15.12,675
15.13,659
15.14,698
15.15,683
15.16,658
15.17,698
15.18,666
15.19,665
15.2,675
15.21,684
15.22,670
15.23,659
15.24,660
15.25,688
15.26,666
15.27,661
15.28,675
15.29,674
15.3,669
15.31,667
15.32,676
15.33,654
15.34,645
15.35,643
15.36,640
15.37,643
15.38,658
15.39,645
15.4,658
15.41,717
15.42,688
15.43,666
15.44,660
15.45,633
15.46,659
15.47,660
15.48,684
15.49,678
15.5,658
15.51,656
15.52,671
15.53,657
15.54,664
15.55,650
15.56,649
15.57,662
15.58,638
15.59,689
15.6,665
15.61,660
15.62,661
15.63,649
15.64,730
15.65,685
15.66,685
15.67,688
15.68,663
15.69,687
15.7,673
15.71,655
15.72,693
15.73,698
15.74,683
15.75,683
15.76,673
15.77,681
15.78,655
15.79,698
15.8,692
15.81,684
15.82,679
15.83,689
15.84,668
15.85,683
15.86,659
15.87,711
15.88,708
15.89,691
15.9,683
15.91,656
15.92,660
15.93,679
15.94,687
15.95,662
15.96,677
15.97,716
15.98,686
15.99,659
16,672
16.01,659
16.02,701
16.03,648
16.04,687
16.05,669
16.06,694
16.07,702
16.08,660
16.09,690
16.1,679
16.11,694
16.12,674
16.13,629
16.14,643
16.15,653
16.16,663
16.17,659
16.18,686
16.19,685
16.2,683
16.21,654
16.22,696
16.23,666
16.24,707
16.25,689
16.26,682
16.27,637
16.28,680
16.29,698
16.3,706
16.31,648
16.32,712
16.33,674
16.34,677
16.35,672
16.36,648
16.37,661
16.38,709
16.39,673
16.4,672
16.41,662
16.42,644
16.43,659
16.44,681
16.45,739
16.46,709
16.47,728
16.48,675
16.49,679
16.5,727
16.51,733
16.52,687
16.53,686
16.54,685
16.55,669
16.56,646
16.57,632
16.58,697
16.59,725
16.6,709
16.61,681
16.62,659
16.63,723
16.64,664
16.65,666
16.66,664
16.67,674
16.68,650
16.69,702
16.7,682
16.71,671
16.72,697
16.73,714
16.74,663
16.75,706
16.76,649
16.77,680
16.78,699
16.79,704
16.8,710
16.81,670
16.82,648
16.83,689
16.84,670
16.85,685
16.86,717
16.87,714
16.88,723
16.89,690
16.9,715
16.91,744
16.92,673
16.93,696
16.94,727
16.95,722
16.96,733
16.97,692
16.98,703
16.99,687
17,666
17.01,694
17.02,674
17.03,686
17.04,735
17.05,671
17.06,694
17.07,701
17.08,653
17.09,680
17.1,670
17.11,694
17.12,669
17.13,698
17.14,696
17.15,689
17.16,690
17.17,736
17.18,692
17.19,722
17.2,711
17.21,679
17.22,665
17.23,669
17.24,749
17.25,660
17.26,680
17.27,697
17.28,687
17.29,692
17.3,692
17.31,665
17.32,707
17.33,702
17.34,706
17.35,734
17.36,730
17.37,666
17.38,713
17.39,683
17.4,735
17.41,710
17.42,669
17.43,724
17.44,703
17.45,749
17.46,731
17.47,698
17.48,721
17.49,707
17.5,700
17.51,696
17.52,682
17.53,718
17.54,750
17.55,720
17.56,684
17.57,730
17.58,757
17.59,749
17.6,694
17.61,717
17.62,702
17.63,773
17.64,747
17.65,720
17.66,746
17.67,751
17.68,732
17.69,747
17.7,747
17.71,791
17.72,836
17.73,791
17.74,801
17.75,825
17.76,855
17.77,900
17.78,973
17.79,1011
17.8,1028
17.81,1064
17.82,1123
17.83,1100
17.84,1113
17.85,1097
17.86,1032
17.87,917
17.88,940
17.89,911
17.9,900
17.91,805
17.92,805
17.93,794
17.94,756
17.95,786
17.96,794
17.97,756
17.98,820
17.99,788
18,726
18.01,773
18.02,775
18.03,774
18.04,806
18.05,774
18.06,771
18.07,787
18.08,777
18.09,799
18.1,805
18.11,772
18.12,751
18.13,760
18.14,807
18.15,781
18.16,797
18.17,778
18.18,751
18.19,681
18.2,748
18.21,746
18.22,733
18.23,723
18.24,721
18.25,722
18.26,733
18.27,711
18.28,750
18.29,784
18.3,761
18.31,747
18.32,748
18.33,774
18.34,735
18.35,745
18.36,729
18.37,732
18.38,767
18.39,707
18.4,677
18.41,712
18.42,737
18.43,752
18.44,700
18.45,721
18.46,749
18.47,741
18.48,725
18.49,732
18.5,747
18.51,741
18.52,765
18.53,714
18.54,744
18.55,766
18.56,724
18.57,730
18.58,712
18.59,689
18.6,784
18.61,712
18.62,760
18.63,751
18.64,766
18.65,706
18.66,764
18.67,767
18.68,746
18.69,779
18.7,744
18.71,727
18.72,754
18.73,774
18.74,748
18.75,745
18.76,767
18.77,780
18.78,805
18.79,827
18.8,823
18.81,842
18.82,894
18.83,858
18.84,884
18.85,842
18.86,854
18.87,848
18.88,826
18.89,835
18.9,785
18.91,810
18.92,764
18.93,790
18.94,715
18.95,743
18.96,811
18.97,741
18.98,736
18.99,741
19,717
19.01,780
19.02,771
19.03,799
19.04,763
19.05,747
19.06,749
19.07,780
19.08,699
19.09,746
19.1,781
19.11,717
19.12,718
19.13,731
19.14,766
19.15,779
19.16,756
19.17,785
19.18,765
19.19,816
19.2,788
19.21,755
19.22,776
19.23,762
19.24,789
19.25,796
19.26,813
19.27,748
19.28,724
19.29,740
19.3,755
19.31,733
19.32,788
19.33,788
19.34,773
19.35,781
19.36,806
19.37,769
19.38,769
19.39,784
19.4,729
19.41,768
19.42,761
19.43,754
19.44,802
19.45,777
19.46,743
19.47,813
19.48,811
19.49,754
19.5,786
19.51,761
19.52,742
19.53,773
19.54,802
19.55,811
19.56,797
19.57,821
19.58,808
19.59,834
19.6,816
19.61,825
19.62,831
19.63,845
19.64,901
19.65,870
19.66,936
19.67,878
19.68,878
19.69,912
19.7,931
19.71,936
19.72,973
19.73,1046
19.74,1060
19.75,1108
19.76,1074
19.77,1080
19.78,1106
19.79,1123
19.8,1125
19.81,1130
19.82,1128
19.83,1143
19.84,1181
19.85,1155
19.86,1141
19.87,1192
19.88,1236
19.89,1223
19.9,1168
19.91,1198
19.92,1263
19.93,1214
19.94,1175
19.95,1121
19.96,1114
19.97,1170
19.98,1082
19.99,1063
20,1030
20.01,993
20.02,981
20.03,952
20.04,928
20.05,915
20.06,934
20.07,910
20.08,923
20.09,890
20.1,923
20.11,941
20.12,869
20.13,867
20.14,901
20.15,893
20.16,908
20.17,900
20.18,900
20.19,904
20.2,872
20.21,906
20.22,918
20.23,865
20.24,949
20.25,894
20.26,889
20.27,893
20.28,853
20.29,844
20.3,903
20.31,834
20.32,871
20.33,861
20.34,878
20.35,898
20.36,897
20.37,881
20.38,900
20.39,903
20.4,923
20.41,856
20.42,864
20.43,828
20.44,880
20.45,868
20.46,834
20.47,847
20.48,881
20.49,847
20.5,897
20.51,836
20.52,867
20.53,865
20.54,853
20.55,855
20.56,826
20.57,864
20.58,876
20.59,861
20.6,873
20.61,880
20.62,913
20.63,943
20.64,918
20.65,988
20.66,990
20.67,988
20.68,1026
20.69,1028
20.7,990
20.71,976
20.72,928
20.73,1018
20.74,997
20.75,1001
20.76,976
20.77,1110
20.78,1110
20.79,1210
20.8,1332
20.81,1470
20.82,1800
20.83,2201
20.84,2589
20.85,3191
20.86,3637
20.87,4067
20.88,4498
20.89,4749
20.9,4653
20.91,4202
20.92,3699
20.93,3187
20.94,2924
20.95,2628
20.96,2269
20.97,1842
20.98,1480
20.99,1374
21,1182
21.01,1162
21.02,1081
21.03,1129
21.04,1046
21.05,1106
21.06,1042
21.07,1018
21.08,956
21.09,953
21.1,961
21.11,920
21.12,925
21.13,867
21.14,931
21.15,818
21.16,851
21.17,853
21.18,882
21.19,828
21.2,883
21.21,872
21.22,894
21.23,836
21.24,815
21.25,875
21.26,804
21.27,863
21.28,863
21.29,850
21.3,873
21.31,838
21.32,834
21.33,869
21.34,858
21.35,895
21.36,827
21.37,846
21.38,837
21.39,851
21.4,847
21.41,854
21.42,854
21.43,882
21.44,850
21.45,855
21.46,885
21.47,812
21.48,839
21.49,818
21.5,875
21.51,859
21.52,921
21.53,840
21.54,864
21.55,841
21.56,851
21.57,829
21.58,849
21.59,854
21.6,881
21.61,909
21.62,904
21.63,897
21.64,892
21.65,904
21.66,892
21.67,887
21.68,847
21.69,857
21.7,858
21.71,908
21.72,894
21.73,848
21.74,859
21.75,871
21.76,865
21.77,857
21.78,894
21.79,925
21.8,846
21.81,846
21.82,874
21.83,857
21.84,879
21.85,834
21.86,835
21.87,869
21.88,894
21.89,861
21.9,937
21.91,957
21.92,951
21.93,982
21.94,971
21.95,993
21.96,1031
21.97,1127
21.98,1084
21.99,1216
22,1219
22.01,1267
22.02,1277
22.03,1420
22.04,1431
22.05,1480
22.06,1361
22.07,1351
22.08,1404
22.09,1378
22.1,1347
22.11,1284
22.12,1241
22.13,1127
22.14,1081
22.15,990
22.16,959
22.17,930
22.18,942
22.19,967
22.2,877
22.21,863
22.22,823
22.23,848
22.24,839
22.25,854
22.26,836
22.27,826
22.28,838
22.29,866
22.3,857
22.31,875
22.32,872
22.33,871
22.34,885
22.35,823
22.36,863
22.37,859
22.38,857
22.39,879
22.4,843
22.41,858
22.42,886
22.43,895
22.44,872
22.45,878
22.46,790
22.47,835
22.48,851
22.49,845
22.5,901
22.51,825
22.52,876
22.53,901
22.54,860
22.55,874
22.56,829
22.57,853
22.58,837
22.59,842
22.6,794
22.61,820
22.62,857
22.63,820
22.64,836
22.65,848
22.66,800
22.67,802
22.68,797
22.69,794
22.7,809
22.71,804
22.72,821
22.73,839
22.74,853
22.75,848
22.76,815
22.77,842
22.78,886
22.79,850
22.8,850
22.81,891
22.82,902
22.83,923
22.84,958
22.85,944
22.86,977
22.87,941
22.88,963
22.89,960
22.9,1000
22.91,1033
22.92,1076
22.93,1091
22.94,1071
22.95,985
22.96,983
22.97,972
22.98,976
22.99,985
23,1050
23.01,968
23.02,974
23.03,974
23.04,944
23.05,983
23.06,961
23.07,928
23.08,979
23.09,942
23.1,940
23.11,927
23.12,890
23.13,908
23.14,866
23.15,865
23.16,871
23.17,878
23.18,830
23.19,801
23.2,836
23.21,815
23.22,824
23.23,833
23.24,819
23.25,833
23.26,779
23.27,818
23.28,801
23.29,830
23.3,823
23.31,824
23.32,825
23.33,788
23.34,775
23.35,801
23.36,811
23.37,846
23.38,780
23.39,863
23.4,884
23.41,871
23.42,827
23.43,927
23.44,905
23.45,863
23.46,860
23.47,863
23.48,890
23.49,923
23.5,948
23.51,966
23.52,959
23.53,1083
23.54,1086
23.55,1121
23.56,1107
23.57,1205
23.58,1230
23.59,1301
23.6,1182
23.61,1250
23.62,1383
23.63,1579
23.64,1661
23.65,1680
23.66,1444
23.67,1299
23.68,1292
23.69,1335
23.7,1382
23.71,1315
23.72,1160
23.73,1063
23.74,1061
23.75,1002
23.76,1013
23.77,988
23.78,1025
23.79,975
23.8,1015
23.81,990
23.82,1009
23.83,1003
23.84,976
23.85,1068
23.86,1046
23.87,1052
23.88,1025
23.89,1077
23.9,1002
23.91,1037
23.92,1003
23.93,895
23.94,944
23.95,945
23.96,908
23.97,892
23.98,927
23.99,866
24,863
24.01,916
24.02,868
24.03,881
24.04,919
24.05,888
24.06,904
24.07,939
24.08,921
24.09,900
24.1,899
24.11,899
24.12,863
24.13,898
24.14,892
24.15,989
24.16,1017
24.17,1042
24.18,1094
24.19,1101
24.2,1051
24.21,1033
24.22,1037
24.23,1060
24.24,1057
24.25,1079
24.26,1121
24.27,1077
24.28,1102
24.29,1132
24.3,1197
24.31,1213
24.32,1241
24.33,1237
24.34,1411
24.35,1354
24.36,1223
24.37,1074
24.38,1091
24.39,1070
24.4,1176
24.41,1088
24.42,1049
24.43,975
24.44,948
24.45,935
24.46,917
24.47,872
24.48,860
24.49,879
24.5,895
24.51,838
24.52,851
24.53,906
24.54,917
24.55,866
24.56,824
24.57,800
24.58,841
24.59,918
24.6,861
24.61,843
24.62,863
24.63,841
24.64,846
24.65,868
24.66,805
24.67,799
24.68,844
24.69,841
24.7,845
24.71,865
24.72,866
24.73,912
24.74,911
24.75,935
24.76,843
24.77,838
24.78,899
24.79,852
24.8,833
24.81,828
24.82,864
24.83,870
24.84,921
24.85,926
24.86,948
24.87,989
24.88,963
24.89,948
24.9,986
24.91,981
24.92,940
24.93,947
24.94,936
24.95,922
24.96,924
24.97,935
24.98,915
24.99,932
25,884
25.01,937
25.02,892
25.03,950
25.04,925
25.05,896
25.06,950
