"","column_names","site_pos","core_pos","depth_pos","depth_m","Label","Def1","season","year","site","depth","core"
"68","TOOL_501_005","TOOL","005","501",-0.02,"Keep",0,"fall3","3","TOOL","501","005"
"69","TOOL_502_005","TOOL","005","502",-0.06,"Keep",0,"fall3","3","TOOL","502","005"
"70","BONA_501_001","BONA","001","501",-0.02,"Keep",21,"fall3","3","BONA","501","001"
"71","BONA_502_001","BONA","001","502",-0.06,"Keep",18,"fall3","3","BONA","502","001"
"72","BONA_503_001","BONA","001","503",-0.16,"Keep",10,"fall3","3","BONA","503","001"
"73","BONA_504_001","BONA","001","504",-0.26,"Keep",3,"fall3","3","BONA","504","001"
"74","BONA_505_001","BONA","001","505",-0.46,"Keep",0,"fall3","3","BONA","505","001"
"75","BONA_506_001","BONA","001","506",-0.76,"Keep",0,"fall3","3","BONA","506","001"
"76","BONA_507_001","BONA","001","507",-1.06,"Keep",0,"fall3","3","BONA","507","001"
"77","BONA_508_001","BONA","001","508",-1.56,"Keep",0,"fall3","3","BONA","508","001"
"78","BONA_509_001","BONA","001","509",-1.86,"Keep",0,"fall3","3","BONA","509","001"
"79","BONA_501_002","BONA","002","501",-0.01,"Keep",14,"fall3","3","BONA","501","002"
"80","BONA_502_002","BONA","002","502",-0.05,"Keep",13,"fall3","3","BONA","502","002"
"81","BONA_503_002","BONA","002","503",-0.15,"Keep",5,"fall3","3","BONA","503","002"
"82","BONA_504_002","BONA","002","504",-0.25,"Keep",3,"fall3","3","BONA","504","002"
"83","BONA_505_002","BONA","002","505",-0.45,"Keep",0,"fall3","3","BONA","505","002"
"84","BONA_506_002","BONA","002","506",-0.75,"Exclude",NA,"fall3","3","BONA","506","002"
"85","BONA_507_002","BONA","002","507",-1.05,"Keep",0,"fall3","3","BONA","507","002"
"86","BONA_508_002","BONA","002","508",-1.55,"Keep",0,"fall3","3","BONA","508","002"
"87","BONA_509_002","BONA","002","509",-1.85,"Keep",0,"fall3","3","BONA","509","002"
"88","BONA_501_003","BONA","003","501",-0.02,"Keep",17,"fall3","3","BONA","501","003"
"89","BONA_502_003","BONA","003","502",-0.06,"Keep",15,"fall3","3","BONA","502","003"
"90","BONA_503_003","BONA","003","503",-0.16,"Keep",5,"fall3","3","BONA","503","003"
"91","BONA_504_003","BONA","003","504",-0.26,"Keep",0,"fall3","3","BONA","504","003"
"92","BONA_505_003","BONA","003","505",-0.46,"Keep",0,"fall3","3","BONA","505","003"
"93","BONA_506_003","BONA","003","506",-0.76,"Keep",0,"fall3","3","BONA","506","003"
"94","BONA_507_003","BONA","003","507",-1.06,"Keep",0,"fall3","3","BONA","507","003"
"95","BONA_508_003","BONA","003","508",-1.56,"Keep",0,"fall3","3","BONA","508","003"
"96","BONA_509_003","BONA","003","509",-1.86,"Keep",0,"fall3","3","BONA","509","003"
"97","BONA_501_004","BONA","004","501",-0.02,"Keep",15,"fall3","3","BONA","501","004"
"98","BONA_502_004","BONA","004","502",-0.06,"Keep",8,"fall3","3","BONA","502","004"
"99","BONA_503_004","BONA","004","503",-0.16,"Keep",2,"fall3","3","BONA","503","004"
"100","BONA_504_004","BONA","004","504",-0.26,"Keep",0,"fall3","3","BONA","504","004"
"101","BONA_505_004","BONA","004","505",-0.46,"Keep",0,"fall3","3","BONA","505","004"
"102","BONA_506_004","BONA","004","506",-0.76,"Keep",0,"fall3","3","BONA","506","004"
"103","BONA_507_004","BONA","004","507",-1.06,"Keep",0,"fall3","3","BONA","507","004"
"104","BONA_508_004","BONA","004","508",-1.56,"Keep",0,"fall3","3","BONA","508","004"
"105","BONA_509_004","BONA","004","509",-1.96,"Keep",0,"fall3","3","BONA","509","004"
"106","BONA_501_005","BONA","005","501",-0.03,"Keep",9,"fall3","3","BONA","501","005"
"107","BONA_502_005","BONA","005","502",-0.07,"Keep",7,"fall3","3","BONA","502","005"
"108","BONA_503_005","BONA","005","503",-0.17,"Keep",3,"fall3","3","BONA","503","005"
"109","BONA_504_005","BONA","005","504",-0.27,"Exclude",NA,"fall3","3","BONA","504","005"
"110","BONA_505_005","BONA","005","505",-0.47,"Keep",0,"fall3","3","BONA","505","005"
"111","BONA_506_005","BONA","005","506",-0.77,"Keep",0,"fall3","3","BONA","506","005"
"112","BONA_507_005","BONA","005","507",-1.07,"Keep",0,"fall3","3","BONA","507","005"
"113","BONA_508_005","BONA","005","508",-1.57,"Keep",0,"fall3","3","BONA","508","005"
"114","BONA_509_005","BONA","005","509",-2.07,"Keep",0,"fall3","3","BONA","509","005"
"115","HEAL_501_001","HEAL","001","501",-0.03,"Keep",14,"fall3","3","HEAL","501","001"
"116","HEAL_502_001","HEAL","001","502",-0.07,"Keep",15,"fall3","3","HEAL","502","001"
"117","HEAL_503_001","HEAL","001","503",-0.17,"Keep",13,"fall3","3","HEAL","503","001"
"118","HEAL_504_001","HEAL","001","504",-0.27,"Keep",13,"fall3","3","HEAL","504","001"
"119","HEAL_505_001","HEAL","001","505",-0.37,"Keep",5,"fall3","3","HEAL","505","001"
"120","HEAL_506_001","HEAL","001","506",-0.47,"Keep",0,"fall3","3","HEAL","506","001"
"121","HEAL_507_001","HEAL","001","507",-0.67,"Exclude",NA,"fall3","3","HEAL","507","001"
"122","HEAL_508_001","HEAL","001","508",-0.97,"Exclude",NA,"fall3","3","HEAL","508","001"
"123","HEAL_509_001","HEAL","001","509",-1.57,"Keep",0,"fall3","3","HEAL","509","001"
"124","HEAL_501_002","HEAL","002","501",-0.02,"Exclude",NA,"fall3","3","HEAL","501","002"
"125","HEAL_502_002","HEAL","002","502",-0.06,"Exclude",NA,"fall3","3","HEAL","502","002"
"126","HEAL_503_002","HEAL","002","503",-0.16,"Exclude",NA,"fall3","3","HEAL","503","002"
"127","HEAL_504_002","HEAL","002","504",-0.26,"Exclude",NA,"fall3","3","HEAL","504","002"
"128","HEAL_506_002","HEAL","002","506",-0.46,"Exclude",NA,"fall3","3","HEAL","506","002"
"129","HEAL_507_002","HEAL","002","507",-0.66,"Exclude",NA,"fall3","3","HEAL","507","002"
"130","HEAL_508_002","HEAL","002","508",-0.96,"Exclude",NA,"fall3","3","HEAL","508","002"
"131","HEAL_509_002","HEAL","002","509",-1.36,"Exclude",NA,"fall3","3","HEAL","509","002"
"132","HEAL_501_003","HEAL","003","501",-0.02,"Exclude",NA,"fall3","3","HEAL","501","003"
"133","HEAL_502_003","HEAL","003","502",-0.06,"Keep",11,"fall3","3","HEAL","502","003"
"134","HEAL_503_003","HEAL","003","503",-0.16,"Keep",11,"fall3","3","HEAL","503","003"
"135","HEAL_504_003","HEAL","003","504",-0.26,"Keep",9,"fall3","3","HEAL","504","003"
"136","HEAL_505_003","HEAL","003","505",-0.36,"Keep",1,"fall3","3","HEAL","505","003"
"137","HEAL_506_003","HEAL","003","506",-0.46,"Keep",0,"fall3","3","HEAL","506","003"
"138","HEAL_507_003","HEAL","003","507",-0.66,"Keep",0,"fall3","3","HEAL","507","003"
"139","HEAL_508_003","HEAL","003","508",-0.96,"Keep",0,"fall3","3","HEAL","508","003"
"140","HEAL_509_003","HEAL","003","509",-1.26,"Keep",0,"fall3","3","HEAL","509","003"
"141","HEAL_501_004","HEAL","004","501",-0.02,"Keep",11,"fall3","3","HEAL","501","004"
"142","HEAL_502_004","HEAL","004","502",-0.06,"Keep",11,"fall3","3","HEAL","502","004"
"143","HEAL_503_004","HEAL","004","503",-0.16,"Keep",14,"fall3","3","HEAL","503","004"
"144","HEAL_504_004","HEAL","004","504",-0.26,"Keep",14,"fall3","3","HEAL","504","004"
"145","HEAL_505_004","HEAL","004","505",-0.36,"Keep",8,"fall3","3","HEAL","505","004"
"146","HEAL_506_004","HEAL","004","506",-0.46,"Exclude",NA,"fall3","3","HEAL","506","004"
"147","HEAL_507_004","HEAL","004","507",-0.66,"Keep",0,"fall3","3","HEAL","507","004"
"148","HEAL_508_004","HEAL","004","508",-0.96,"Keep",0,"fall3","3","HEAL","508","004"
"149","HEAL_509_004","HEAL","004","509",-1.66,"Keep",0,"fall3","3","HEAL","509","004"
"150","HEAL_501_005","HEAL","005","501",-0.02,"Keep",12,"fall3","3","HEAL","501","005"
"151","HEAL_502_005","HEAL","005","502",-0.06,"Keep",11,"fall3","3","HEAL","502","005"
"152","HEAL_503_005","HEAL","005","503",-0.16,"Keep",12,"fall3","3","HEAL","503","005"
"153","HEAL_504_005","HEAL","005","504",-0.26,"Keep",11,"fall3","3","HEAL","504","005"
"154","HEAL_505_005","HEAL","005","505",-0.36,"Keep",8,"fall3","3","HEAL","505","005"
"155","HEAL_506_005","HEAL","005","506",-0.46,"Keep",0,"fall3","3","HEAL","506","005"
"156","HEAL_507_005","HEAL","005","507",-0.66,"Keep",0,"fall3","3","HEAL","507","005"
"157","HEAL_508_005","HEAL","005","508",-0.96,"Keep",0,"fall3","3","HEAL","508","005"
"158","HEAL_509_005","HEAL","005","509",-1.26,"Keep",0,"fall3","3","HEAL","509","005"
